Row_ID,Order_ID,Order_Date,Ship Date,Ship Mode,Customer ID,Customer Name,Profit,Discount,City,State,Postal Code,Region,Product_ID,Category,Sub_Category,Product Name,Sales,Quantity
3906,CA-2016-167010,04-05-2016,04-10-2016,Standard Class,VT-21700,Valerie Takahito,-6.952,0.7,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428,4
3907,CA-2016-167010,04-05-2016,04-10-2016,Standard Class,VT-21700,Valerie Takahito,-68.392,0.2,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4
3908,CA-2016-167010,04-05-2016,04-10-2016,Standard Class,VT-21700,Valerie Takahito,-3.2175,0.4,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,5
3909,CA-2016-167010,04-05-2016,04-10-2016,Standard Class,VT-21700,Valerie Takahito,-9.7972,0.4,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,41.988,2
3910,CA-2016-167010,04-05-2016,04-10-2016,Standard Class,VT-21700,Valerie Takahito,2.37,0.2,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,1
3911,CA-2016-167010,04-05-2016,04-10-2016,Standard Class,VT-21700,Valerie Takahito,-211.47,0.5,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5
3912,CA-2018-126788,06-05-2018,06-06-2018,First Class,AB-10105,Adrian Barton,52.9173,0.2,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,3
3913,CA-2018-148068,9/18/18,9/25/18,Standard Class,MM-18280,Muhammed MacIntyre,9.3312,0,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3
3914,CA-2018-148068,9/18/18,9/25/18,Standard Class,MM-18280,Muhammed MacIntyre,3.2406,0,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2
3915,US-2018-142573,7/18/18,7/23/18,Standard Class,ML-17410,Maris LaWare,-448.896,0.5,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5
3916,US-2018-142573,7/18/18,7/23/18,Standard Class,ML-17410,Maris LaWare,10.098,0.2,Phoenix,Arizona,85023,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2
3917,US-2018-142573,7/18/18,7/23/18,Standard Class,ML-17410,Maris LaWare,5.2312,0.2,Phoenix,Arizona,85023,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,2
3918,US-2018-142573,7/18/18,7/23/18,Standard Class,ML-17410,Maris LaWare,-6.1248,0.7,Phoenix,Arizona,85023,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,4
3919,US-2018-142573,7/18/18,7/23/18,Standard Class,ML-17410,Maris LaWare,-42.8967,0.2,Phoenix,Arizona,85023,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,3
3920,US-2016-148817,12-01-2016,12-07-2016,Standard Class,KD-16495,Keith Dawkins,16.6536,0,Chesapeake,Virginia,23320,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,4
3921,US-2016-148817,12-01-2016,12-07-2016,Standard Class,KD-16495,Keith Dawkins,30.7008,0,Chesapeake,Virginia,23320,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,4
3922,CA-2017-110044,6/28/17,07-02-2017,Second Class,RF-19735,Roland Fjeld,35.9976,0.2,Chicago,Illinois,60610,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3
3923,CA-2018-146920,8/28/18,09-01-2018,Standard Class,SC-20305,Sean Christensen,7.92,0.2,Chicago,Illinois,60623,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6
3924,CA-2018-146920,8/28/18,09-01-2018,Standard Class,SC-20305,Sean Christensen,9.352,0.2,Chicago,Illinois,60623,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,5
3925,CA-2015-103940,9/17/15,9/21/15,Standard Class,BN-11515,Bradley Nguyen,1.2112,0,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2
3926,CA-2015-103940,9/17/15,9/21/15,Standard Class,BN-11515,Bradley Nguyen,16.2204,0,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3
3927,CA-2015-103940,9/17/15,9/21/15,Standard Class,BN-11515,Bradley Nguyen,13.4292,0,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2
3928,CA-2015-103940,9/17/15,9/21/15,Standard Class,BN-11515,Bradley Nguyen,46.3185,0.2,Seattle,Washington,98103,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5
3929,CA-2017-162082,3/14/17,3/17/17,First Class,JS-15880,John Stevenson,-14.196,0.32,Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5
3930,CA-2017-162082,3/14/17,3/17/17,First Class,JS-15880,John Stevenson,1.8792,0.2,Harlingen,Texas,78550,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,1
3931,CA-2017-162082,3/14/17,3/17/17,First Class,JS-15880,John Stevenson,16.3737,0.2,Harlingen,Texas,78550,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7
3932,CA-2017-132094,8/26/17,09-02-2017,Standard Class,VG-21805,Vivek Grady,1.6416,0.2,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,3
3933,CA-2017-132094,8/26/17,09-02-2017,Standard Class,VG-21805,Vivek Grady,13.1956,0.2,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2
3934,CA-2018-123001,09-02-2018,09-08-2018,Standard Class,AW-10840,Anthony Witt,2.726,0,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5
3935,CA-2018-123001,09-02-2018,09-08-2018,Standard Class,AW-10840,Anthony Witt,37,0,Bakersfield,California,93309,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74,5
3936,CA-2018-123001,09-02-2018,09-08-2018,Standard Class,AW-10840,Anthony Witt,12.599,0.2,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2
3937,CA-2016-118955,6/16/16,6/20/16,Standard Class,LS-17230,Lycoris Saunders,9.3444,0.2,Grand Prairie,Texas,75051,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3
3938,CA-2016-118955,6/16/16,6/20/16,Standard Class,LS-17230,Lycoris Saunders,9.8658,0.2,Grand Prairie,Texas,75051,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3
3939,CA-2016-118955,6/16/16,6/20/16,Standard Class,LS-17230,Lycoris Saunders,-25.3764,0.3,Grand Prairie,Texas,75051,Central,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2
3940,US-2017-143448,12-10-2017,12-10-2017,Same Day,MH-17455,Mark Hamilton,356.225,0,Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5
3941,CA-2018-117863,5/18/18,5/23/18,Standard Class,TS-21340,Toby Swindell,6.2608,0,New York City,New York,10024,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2
3942,CA-2018-117863,5/18/18,5/23/18,Standard Class,TS-21340,Toby Swindell,1.0287,0.2,New York City,New York,10024,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1
3943,CA-2018-160458,5/27/18,5/29/18,Second Class,EH-13945,Eric Hoffmann,9.072,0.2,Memphis,Tennessee,38109,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,5
3944,US-2017-142685,6/23/17,6/30/17,Standard Class,MG-17695,Maureen Gnade,16.7034,0,Buffalo,New York,14215,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7
3945,CA-2017-133144,5/16/17,5/21/17,Second Class,DO-13435,Denny Ordway,8.4966,0,Los Angeles,California,90036,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,3
3946,CA-2018-167871,11/18/18,11/23/18,Standard Class,AF-10870,Art Ferguson,15.5344,0.2,Homestead,Florida,33030,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1
3947,CA-2018-167871,11/18/18,11/23/18,Standard Class,AF-10870,Art Ferguson,-0.6624,0.2,Homestead,Florida,33030,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,1
3948,CA-2017-119963,11/18/17,11/22/17,Standard Class,SN-20710,Steve Nguyen,1.0348,0.2,Pasadena,Texas,77506,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2
3949,CA-2017-119963,11/18/17,11/22/17,Standard Class,SN-20710,Steve Nguyen,15.8756,0.2,Pasadena,Texas,77506,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2
3950,CA-2017-119963,11/18/17,11/22/17,Standard Class,SN-20710,Steve Nguyen,6.6312,0.2,Pasadena,Texas,77506,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,2
3951,CA-2017-119963,11/18/17,11/22/17,Standard Class,SN-20710,Steve Nguyen,-18.222,0.3,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6
3952,CA-2015-121167,11/28/15,11/30/15,Second Class,MO-17500,Mary O'Rourke,6.0368,0.2,Freeport,New York,11520,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2
3953,US-2017-151862,03-01-2017,03-08-2017,Standard Class,ON-18715,Odella Nelson,13.9986,0.2,Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2
3954,CA-2018-152961,1/15/18,1/19/18,Standard Class,SC-20095,Sanjit Chand,5.842,0,Quincy,Massachusetts,2169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2
3955,CA-2015-133228,04-04-2015,04-09-2015,Standard Class,MS-17710,Maurice Satty,2.3521,0,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1
3956,CA-2015-133228,04-04-2015,04-09-2015,Standard Class,MS-17710,Maurice Satty,23.808,0,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4
3957,CA-2017-114951,6/26/17,07-03-2017,Standard Class,DN-13690,Duane Noonan,6.4206,0,San Francisco,California,94109,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3
3958,CA-2017-156573,5/29/17,06-02-2017,Standard Class,RB-19360,Raymond Buch,-8.6457,0.7,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3
3959,CA-2017-156573,5/29/17,06-02-2017,Standard Class,RB-19360,Raymond Buch,0.3336,0.2,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2
3960,CA-2017-156573,5/29/17,06-02-2017,Standard Class,RB-19360,Raymond Buch,14.547,0.2,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3
3961,CA-2016-113901,10/19/16,10/24/16,Standard Class,NH-18610,Nicole Hansen,17.6088,0,Detroit,Michigan,48227,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6
3962,CA-2016-113901,10/19/16,10/24/16,Standard Class,NH-18610,Nicole Hansen,44.985,0,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5
3963,CA-2018-134838,2/19/18,2/20/18,First Class,ED-13885,Emily Ducich,3.4668,0,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84,3
3964,CA-2018-134838,2/19/18,2/20/18,First Class,ED-13885,Emily Ducich,12.0609,0,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3
3965,CA-2017-120257,9/22/17,9/28/17,Standard Class,PW-19240,Pierre Wener,0.8856,0.2,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3
3966,CA-2015-164910,11-12-2015,11/17/15,Second Class,DM-13345,Denise Monton,0.8856,0.2,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3
3967,CA-2017-149902,04-01-2017,04-06-2017,Standard Class,DW-13540,Don Weiss,22.8904,0,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4
3968,CA-2017-146010,5/20/17,5/23/17,First Class,EH-14125,Eugene Hildebrand,-32.508,0.7,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7
3969,US-2016-163685,06-01-2016,06-05-2016,Standard Class,KE-16420,Katrina Edelman,-9.1648,0.8,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8
3970,US-2016-163685,06-01-2016,06-05-2016,Standard Class,KE-16420,Katrina Edelman,13.2,0.2,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10
3971,CA-2015-135090,11/22/15,11/26/15,Standard Class,SP-20920,Susan Pistek,24.219,0,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9
3972,CA-2016-132374,2/22/16,2/24/16,Second Class,PS-19045,Penelope Sewall,20.6336,0,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4
3973,CA-2017-167556,3/29/17,04-02-2017,Standard Class,JM-15250,Janet Martin,6.74,0,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",13.48,2
3974,CA-2017-167556,3/29/17,04-02-2017,Standard Class,JM-15250,Janet Martin,9.3125,0.2,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5
3975,CA-2017-167556,3/29/17,04-02-2017,Standard Class,JM-15250,Janet Martin,124.2,0,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8
3976,CA-2017-167556,3/29/17,04-02-2017,Standard Class,JM-15250,Janet Martin,14.9814,0.2,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7
3977,US-2017-116400,10/22/17,10/24/17,First Class,EB-13930,Eric Barreto,11.1776,0,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4
3978,CA-2018-101308,10-02-2018,10-07-2018,Standard Class,FG-14260,Frank Gastineau,4.1124,0,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3
3979,CA-2018-101308,10-02-2018,10-07-2018,Standard Class,FG-14260,Frank Gastineau,-20.1362,0.2,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2
3980,CA-2015-114517,12/23/15,12/27/15,Standard Class,TH-21235,Tiffany House,-19.5492,0.4,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2
3981,CA-2015-114517,12/23/15,12/27/15,Standard Class,TH-21235,Tiffany House,15.8256,0,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3
3982,CA-2018-119564,12/15/18,12/20/18,Standard Class,PL-18925,Paul Lucas,9.7911,0,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3
3983,CA-2017-135265,07-07-2017,07-09-2017,Second Class,CC-12370,Christopher Conant,-3.5996,0.2,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4
3984,CA-2017-135265,07-07-2017,07-09-2017,Second Class,CC-12370,Christopher Conant,944.9865,0.2,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5
3985,CA-2017-135265,07-07-2017,07-09-2017,Second Class,CC-12370,Christopher Conant,24.47,0,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1
3986,CA-2017-108735,4/17/17,4/21/17,Standard Class,JM-15535,Jessica Myrick,24.2352,0.15,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3
3987,CA-2018-112333,04-08-2018,4/14/18,Standard Class,KF-16285,Karen Ferguson,621.9744,0,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4
3988,CA-2018-112333,04-08-2018,4/14/18,Standard Class,KF-16285,Karen Ferguson,10.4875,0,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5
3989,US-2017-159415,4/17/17,4/22/17,Standard Class,CS-12175,Charles Sheldon,13.846,0.2,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5
3990,CA-2015-122588,11/25/15,11/27/15,Second Class,AR-10540,Andy Reiter,20.1248,0,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2
3991,CA-2015-137589,11-03-2015,11-08-2015,Standard Class,MS-17770,Maxwell Schwartz,-64.4274,0.2,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3
3992,CA-2016-161998,05-01-2016,05-05-2016,Standard Class,DB-13120,David Bremer,14.2992,0.2,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3
3993,CA-2016-161998,05-01-2016,05-05-2016,Standard Class,DB-13120,David Bremer,4.6548,0.2,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3
3994,CA-2016-161998,05-01-2016,05-05-2016,Standard Class,DB-13120,David Bremer,10.794,0.2,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6
3995,CA-2016-105627,03-08-2016,03-12-2016,Standard Class,DK-12895,Dana Kaydos,97.4586,0,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3
3996,CA-2016-105627,03-08-2016,03-12-2016,Standard Class,DK-12895,Dana Kaydos,189.4046,0,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7
3997,CA-2016-105627,03-08-2016,03-12-2016,Standard Class,DK-12895,Dana Kaydos,223.2855,0,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5
3998,CA-2016-105627,03-08-2016,03-12-2016,Standard Class,DK-12895,Dana Kaydos,4.494,0,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1
3999,CA-2016-105627,03-08-2016,03-12-2016,Standard Class,DK-12895,Dana Kaydos,82.0776,0,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6
4000,US-2016-149629,7/17/16,7/20/16,Second Class,MP-17965,Michael Paige,5.798,0.2,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5
4001,CA-2015-116834,10-11-2015,10/16/15,Standard Class,Dp-13240,Dean percer,19.041,0,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11
4002,CA-2015-116834,10-11-2015,10/16/15,Standard Class,Dp-13240,Dean percer,58.65,0,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,5
4003,CA-2017-145730,03-03-2017,03-08-2017,Standard Class,CC-12220,Chris Cortes,-127.5792,0.3,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3
4004,CA-2017-145730,03-03-2017,03-08-2017,Standard Class,CC-12220,Chris Cortes,33.5895,0.4,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3
4005,CA-2017-145730,03-03-2017,03-08-2017,Standard Class,CC-12220,Chris Cortes,11.895,0.2,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3
